GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
UniProtKB	Q96L58	B3GALT6	enables	GO:0008499	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q91Z92|ensembl:ENSMUSP00000057521	9606	Ensembl		20201205
UniProtKB	Q96L58	B3GALT6	enables	GO:0035250	F	ECO:0000314	IDA	PMID:11551958		9606	UniProt		20050324
UniProtKB	Q9BRB3	PIGQ	enables	GO:0017176	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007720	9606	InterPro		20201205
UniProtKB	Q9BT22	ALG1	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000315506|SGD:S000000314	9606	GO_Central		20170228
UniProtKB	Q9BT22	ALG1	enables	GO:0000030	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026051	9606	InterPro		20201205
UniProtKB	Q9BT22	ALG1	enables	GO:0000030	F	ECO:0000304	TAS	PMID:10704531		9606	PINC		20061106
UniProtKB	Q9BT22	ALG1	enables	GO:0004578	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.142	9606	UniProt		20201205
UniProtKB	Q9BT22	ALG1	enables	GO:0004578	F	ECO:0000304	TAS	Reactome:R-HSA-446218		9606	Reactome		20091202
UniProtKB	Q9BV10	ALG12	enables	GO:0000009	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509189|SGD:S000005313|TAIR:locus:4010713407	9606	GO_Central		20200311
UniProtKB	Q9BV10	ALG12	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509188|SGD:S000003110|SGD:S000005163|SGD:S000005313|SGD:S000005675|TAIR:locus:2015601|TAIR:locus:4010713407|UniProtKB:Q5A0L9|UniProtKB:Q86VD9|UniProtKB:Q92521|UniProtKB:Q94A15	9606	GO_Central		20200808
UniProtKB	Q9BV10	ALG12	enables	GO:0052917	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.260	9606	UniProt		20201205
UniProtKB	Q9BV10	ALG12	enables	GO:0000030	F	ECO:0000304	TAS	Reactome:R-HSA-446198		9606	Reactome		20091202
UniProtKB	Q9BVH7	ST6GALNAC5	enables	GO:0001665	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1349471|MGI:MGI:1355316|PANTHER:PTN000346036	9606	GO_Central		20200810
UniProtKB	Q9BVH7	ST6GALNAC5	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675|InterPro:IPR012163	9606	InterPro		20201205
UniProtKB	Q9BVH7	ST6GALNAC5	enables	GO:0001665	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9QYJ1	9606	BHF-UCL		20110721
UniProtKB	Q9BVH7	ST6GALNAC5	enables	GO:0008373	F	ECO:0000250	ISS	PMID:12668675	UniProtKB:Q9QYJ1	9606	BHF-UCL		20110721
UniProtKB	Q9BVK2	ALG8	enables	GO:0042283	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000275692|SGD:S000005593	9606	GO_Central		20200212
UniProtKB	Q9BVK2	ALG8	enables	GO:0042283	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039487	9606	InterPro		20201205
UniProtKB	Q9BVK2	ALG8	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004856	9606	InterPro		20201205
UniProtKB	Q9BVK2	ALG8	enables	GO:0042283	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.265	9606	UniProt		20201205
UniProtKB	Q9BVK2	ALG8	enables	GO:0004583	F	ECO:0000304	TAS	Reactome:R-HSA-446189		9606	Reactome		20091202
UniProtKB	Q9BVK2	ALG8	enables	GO:0000033	F	ECO:0000315	IMP	PMID:12480927		9606	UniProt		20040301
UniProtKB	Q9BXR0	QTRT1	enables	GO:0008479	F	ECO:0000314	IDA	PMID:20354154		9606	UniProt		20160701
UniProtKB	Q9BXR0	QTRT1	enables	GO:0008479	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004803	9606	InterPro		20201205
UniProtKB	Q9BXR0	QTRT1	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002616|InterPro:IPR036511	9606	InterPro		20201205
UniProtKB	Q9BXR0	QTRT1	enables	GO:0008479	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.29	9606	UniProt		20201205
UniProtKB	Q9BXR0	QTRT1	enables	GO:0008479	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JMA2|ensembl:ENSMUSP00000002902	9606	Ensembl		20201205
UniProtKB	Q9BXR0	QTRT1	enables	GO:0008479	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000370983	9606	UniProt		20201205
UniProtKB	Q9BXR0	QTRT1	enables	GO:0008479	F	ECO:0000304	TAS	PMID:11255023		9606	UniProt		20021105
UniProtKB	Q9BY64	UGT2B28	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
UniProtKB	Q9BY64	UGT2B28	enables	GO:0015020	F	ECO:0000314	IDA	PMID:11300766		9606	UniProt		20180123
UniProtKB	Q9BYC5	FUT8	enables	GO:0046921	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0030327|MGI:MGI:1858901|PANTHER:PTN000992822|UniProtKB:Q9BYC5|WB:WBGene00001508|ZFIN:ZDB-GENE-031118-20	9606	GO_Central		20170228
UniProtKB	Q9BYC5	FUT8	enables	GO:0008424	F	ECO:0000314	IDA	PMID:17172260		9606	UniProt		20131120
UniProtKB	Q9BYC5	FUT8	enables	GO:0008424	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015827	9606	InterPro		20201205
UniProtKB	Q9BYC5	FUT8	enables	GO:0008424	F	ECO:0000304	TAS	PMID:9133635		9606	PINC		20050308
UniProtKB	Q9BYC5	FUT8	enables	GO:0008424	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.68	9606	UniProt		20201205
UniProtKB	Q9BYC5	FUT8	enables	GO:0008424	F	ECO:0000304	TAS	Reactome:R-HSA-1028788		9606	Reactome		20130521
UniProtKB	Q9BYC5	FUT8	enables	GO:0046921	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9WTS2|ensembl:ENSMUSP00000054530	9606	Ensembl		20201205
UniProtKB	Q9BYC5	FUT8	enables	GO:0008424	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20050308
UniProtKB	Q9BYG0	B3GNT5	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q9BYG0	B3GNT5	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
UniProtKB	Q9BYG0	B3GNT5	enables	GO:0008457	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN002598823|UniProtKB:Q9BYG0	9606	GO_Central		20200313
UniProtKB	Q9BYG0	B3GNT5	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q9BYG0	B3GNT5	enables	GO:0047256	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.206	9606	UniProt		20201205
UniProtKB	Q9BYG0	B3GNT5	enables	GO:0008457	F	ECO:0000314	IDA	PMID:11384981		9606	UniProt		20031216
UniProtKB	Q9C0J1	B3GNT4	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q9C0J1	B3GNT4	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
UniProtKB	Q9C0J1	B3GNT4	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q9C0J1	B3GNT4	enables	GO:0008532	F	ECO:0000314	IDA	PMID:11042166		9606	UniProt		20141117
UniProtKB	Q9C0J1	B3GNT4	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q9C0J1	B3GNT4	enables	GO:0008532	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.149	9606	UniProt		20201205
UniProtKB	Q9C0J1	B3GNT4	enables	GO:0008457	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.149	9606	UniProt		20201205
UniProtKB	Q9H0J9	PARP12	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q9H0J9	PARP12	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q9H1B5	XYLT2	enables	GO:0030158	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0015360|MGI:MGI:2451073|PANTHER:PTN005271747|UniProtKB:Q86Y38|UniProtKB:Q9H1B5|WB:WBGene00005024	9606	GO_Central		20190815
UniProtKB	Q9H1B5	XYLT2	enables	GO:0030158	F	ECO:0000314	IDA	PMID:17189265		9606	UniProt		20180601
UniProtKB	Q9H1B5	XYLT2	enables	GO:0030158	F	ECO:0000314	IDA	PMID:18023272		9606	UniProt		20180601
UniProtKB	Q9H1B5	XYLT2	enables	GO:0030158	F	ECO:0000314	IDA	PMID:25748573		9606	UniProt		20180601
UniProtKB	Q9H1B5	XYLT2	enables	GO:0030158	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR043538	9606	InterPro		20201205
UniProtKB	Q9H1B5	XYLT2	enables	GO:0030158	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.26	9606	UniProt		20201205
UniProtKB	Q9H1B5	XYLT2	enables	GO:0030158	F	ECO:0000303	NAS	PMID:11099377		9606	UniProt		20010919
UniProtKB	Q9H2K2	TNKS2	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0027508|PANTHER:PTN000652929|UniProtKB:O95271|UniProtKB:Q9H2K2	9606	GO_Central		20170420
UniProtKB	Q9H2K2	TNKS2	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q9H2K2	TNKS2	enables	GO:0003950	F	ECO:0000314	IDA	PMID:21478859		9606	UniProt		20110420
UniProtKB	Q9H2K2	TNKS2	enables	GO:0003950	F	ECO:0000314	IDA	PMID:19759537		9606	UniProt		20110420
UniProtKB	Q9H2K2	TNKS2	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q9H2K2	TNKS2	enables	GO:0003950	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.30	9606	UniProt		20201205
UniProtKB	Q9H2K2	TNKS2	enables	GO:0003950	F	ECO:0000304	TAS	Reactome:R-HSA-3640858		9606	Reactome		20130529
UniProtKB	Q9H2K2	TNKS2	enables	GO:0003950	F	ECO:0000314	IDA	PMID:11739745		9606	BHF-UCL		20081217
UniProtKB	Q9H3S5	PIGM	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000306537|RGD:71041	9606	GO_Central		20191018
UniProtKB	Q9H3S5	PIGM	enables	GO:0004376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007704	9606	InterPro		20201205
UniProtKB	Q9H3S5	PIGM	enables	GO:0051751	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007704	9606	InterPro		20201205
UniProtKB	Q9H488	POFUT1	enables	GO:0008417	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039922	9606	InterPro		20201205
UniProtKB	Q9H488	POFUT1	enables	GO:0046922	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.221	9606	UniProt		20201205
UniProtKB	Q9H488	POFUT1	enables	GO:0008417	F	ECO:0000314	IDA	PMID:9023546		9606	UniProt		20020503
UniProtKB	Q9H488	POFUT1	enables	GO:0008417	F	ECO:0000314	IDA	PMID:11524432		9606	UniProt		20020503
UniProtKB	Q9H488	POFUT1	enables	GO:0046922	F	ECO:0000314	IDA	PMID:15653671		9606	UniProt	occurs_in(GO:0005783)	20120221
UniProtKB	Q9H488	POFUT1	enables	GO:0046922	F	ECO:0000304	TAS	PMID:11698403		9606	UniProt		20031216
UniProtKB	Q9H4F1	ST6GALNAC4	enables	GO:0001665	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1349471|MGI:MGI:1355316|PANTHER:PTN000346036	9606	GO_Central		20200810
UniProtKB	Q9H4F1	ST6GALNAC4	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675	9606	InterPro		20201205
UniProtKB	Q9H4F1	ST6GALNAC4	enables	GO:0008373	F	ECO:0000304	TAS	PMID:10207017		9606	PINC		20050308
UniProtKB	Q9H4F1	ST6GALNAC4	enables	GO:0047290	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.7	9606	UniProt		20201205
UniProtKB	Q9H553	ALG2	enables	GO:0000033	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000282458|UniProtKB:Q9H553	9606	GO_Central		20170228
UniProtKB	Q9H553	ALG2	enables	GO:0004378	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027054	9606	InterPro		20201205
UniProtKB	Q9H553	ALG2	enables	GO:0004378	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.132	9606	UniProt		20201205
UniProtKB	Q9H553	ALG2	enables	GO:0102704	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.257	9606	UniProt		20201205
UniProtKB	Q9H553	ALG2	enables	GO:0000033	F	ECO:0000304	TAS	Reactome:R-HSA-446208		9606	Reactome		20091207
UniProtKB	Q9H553	ALG2	enables	GO:0000033	F	ECO:0000314	IDA	PMID:12684507		9606	UniProt		20071011
UniProtKB	Q9H6U8	ALG9	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509188|SGD:S000003110|SGD:S000005163|SGD:S000005313|SGD:S000005675|TAIR:locus:2015601|TAIR:locus:4010713407|UniProtKB:Q5A0L9|UniProtKB:Q86VD9|UniProtKB:Q92521|UniProtKB:Q94A15	9606	GO_Central		20200808
UniProtKB	Q9H6U8	ALG9	enables	GO:0000026	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509239|SGD:S000005163|TAIR:locus:2015601	9606	GO_Central		20200311
UniProtKB	Q9H6U8	ALG9	enables	GO:0000030	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039484	9606	InterPro		20201205
UniProtKB	Q9H6U8	ALG9	enables	GO:0052918	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.261	9606	UniProt		20201205
UniProtKB	Q9H6U8	ALG9	enables	GO:0052926	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.259	9606	UniProt		20201205
UniProtKB	Q9H6U8	ALG9	enables	GO:0000026	F	ECO:0000304	TAS	Reactome:R-HSA-446215		9606	Reactome		20091202
UniProtKB	Q9H6U8	ALG9	enables	GO:0000026	F	ECO:0000304	TAS	Reactome:R-HSA-446216		9606	Reactome		20091202
UniProtKB	Q9H974	QTRT2	enables	GO:0008479	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028592	9606	InterPro		20201205
UniProtKB	Q9H974	QTRT2	enables	GO:0016763	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002616|InterPro:IPR036511	9606	InterPro		20201205
UniProtKB	Q9H974	QTRT2	enables	GO:0008479	F	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106225	9606	UniProt		20201205
UniProtKB	Q9HAW7	UGT1A7	enables	GO:0015020	F	ECO:0000314	IDA	PMID:18719240		9606	UniProt		20201019
UniProtKB	Q9HAW7	UGT1A7	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
UniProtKB	Q9HAW7	UGT1A7	enables	GO:0015020	F	ECO:0000314	IDA	PMID:19996319		9606	BHF-UCL		20100726
UniProtKB	Q9HAW7	UGT1A7	enables	GO:0015020	F	ECO:0000314	IDA	PMID:18052087		9606	BHF-UCL		20100728
UniProtKB	Q9HAW7	UGT1A7	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20056724		9606	BHF-UCL		20100726
UniProtKB	Q9HAW7	UGT1A7	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20308471		9606	BHF-UCL	has_input(CHEBI:15367)	20141003
UniProtKB	Q9HAW7	UGT1A7	enables	GO:0015020	F	ECO:0000314	IDA	PMID:17179145		9606	UniProt	has_input(CHEBI:10432)	20140530
UniProtKB	Q9HAW7-1	UGT1A7	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20610558		9606	BHF-UCL		20141003
UniProtKB	Q9HAW8	UGT1A10	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
UniProtKB	Q9HAW8	UGT1A10	enables	GO:0015020	F	ECO:0000304	TAS	Reactome:R-HSA-8941701		9606	Reactome		20161006
UniProtKB	Q9HAW8	UGT1A10	enables	GO:0015020	F	ECO:0000314	IDA	PMID:18052087		9606	BHF-UCL		20100728
UniProtKB	Q9HAW8	UGT1A10	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20056724		9606	BHF-UCL		20100726
UniProtKB	Q9HAW8-1	UGT1A10	enables	GO:0015020	F	ECO:0000250	ISS	PMID:20610558	UniProtKB:Q9HAW7-1	9606	BHF-UCL		20150109
UniProtKB	Q9HAW9	UGT1A8	enables	GO:0015020	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.17	9606	UniProt		20201205
UniProtKB	Q9HAW9	UGT1A8	enables	GO:0015020	F	ECO:0000314	IDA	PMID:18052087		9606	BHF-UCL		20100728
UniProtKB	Q9HAW9	UGT1A8	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20056724		9606	BHF-UCL		20100726
UniProtKB	Q9HAW9	UGT1A8	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20308471		9606	BHF-UCL	has_input(CHEBI:15367)	20141003
UniProtKB	Q9HAW9	UGT1A8	enables	GO:0015020	F	ECO:0000314	IDA	PMID:19996319		9606	BHF-UCL		20100726
UniProtKB	Q9HAW9-1	UGT1A8	enables	GO:0015020	F	ECO:0000314	IDA	PMID:20610558		9606	BHF-UCL		20141009
UniProtKB	Q9HCG7	GBA2	enables	GO:0046527	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q69ZF3	9606	UniProt		20181115
UniProtKB	Q9HCG7	GBA2	enables	GO:0046527	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q69ZF3|ensembl:ENSMUSP00000030189	9606	Ensembl		20201205
UniProtKB	Q9HCN8	SDF2L1	enables	GO:0004169	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001295889|PomBase:SPAC22A12.07c|PomBase:SPAPB1E7.09|SGD:S000000021|SGD:S000002253|SGD:S000003904|ZFIN:ZDB-GENE-060929-966|ZFIN:ZDB-GENE-070112-1002	9606	GO_Central		20190327
UniProtKB	Q9HCQ5	GALNT9	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q9HCQ5	GALNT9	enables	GO:0004653	F	ECO:0000303	NAS	PMID:10978536		9606	UniProt		20011001
UniProtKB	Q9NP73	ALG13	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007235	9606	InterPro		20201205
UniProtKB	Q9NP73	ALG13	enables	GO:0004577	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.141	9606	UniProt		20201205
UniProtKB	Q9NPC4	A4GALT	enables	GO:0008378	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:3512453|PANTHER:PTN000247963|RGD:621583|UniProtKB:Q9NPC4	9606	GO_Central		20200304
UniProtKB	Q9NPC4	A4GALT	enables	GO:0016758	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0031491|FB:FBgn0039378|MGI:MGI:2143261|MGI:MGI:3512453|PANTHER:PTN004333570|RGD:621583|UniProtKB:Q9NPC4|UniProtKB:Q9UNA3	9606	GO_Central		20200304
UniProtKB	Q9NPC4	A4GALT	enables	GO:0050512	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.228	9606	UniProt		20201205
UniProtKB	Q9NPC4	A4GALT	enables	GO:0008378	F	ECO:0000314	IDA	PMID:10748143		9606	MGI		20060110
UniProtKB	Q9NPC4	A4GALT	enables	GO:0008378	F	ECO:0000314	IDA	PMID:10747952		9606	MGI		20060110
UniProtKB	Q9NPC4	A4GALT	enables	GO:0050512	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q67BJ4|ensembl:ENSMUSP00000057999	9606	Ensembl		20201205
UniProtKB	Q9NPC4	A4GALT	enables	GO:0008378	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JI93|ensembl:ENSRNOP00000064362	9606	Ensembl		20201205
UniProtKB	Q9NPC4	A4GALT	enables	GO:0008378	F	ECO:0000314	IDA	PMID:10747952		9606	UniProt		20030804
UniProtKB	Q9NPZ5	B3GAT2	enables	GO:0015018	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0032135|FB:FBgn0036144|FB:FBgn0066114|PANTHER:PTN000855563|RGD:620903|RGD:70880	9606	GO_Central		20170228
UniProtKB	Q9NPZ5	B3GAT2	enables	GO:0015018	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005027	9606	InterPro		20201205
UniProtKB	Q9NPZ5	B3GAT2	enables	GO:0015018	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.135	9606	UniProt		20201205
UniProtKB	Q9NPZ5	B3GAT2	enables	GO:0015018	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q9Z137	9606	UniProt		20041006
UniProtKB	Q9NR21	PARP11	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
UniProtKB	Q9NR21	PARP11	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
UniProtKB	Q9NR21	PARP11	enables	GO:0003950	F	ECO:0000314	IDA	PMID:25673562		9606	MGI		20150710
UniProtKB	Q9NS00	C1GALT1	enables	GO:0016263	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0032078|PANTHER:PTN000547277|UniProtKB:Q9NS00	9606	GO_Central		20170228
UniProtKB	Q9NS00	C1GALT1	enables	GO:0016263	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR026842	9606	InterPro		20201205
UniProtKB	Q9NS00	C1GALT1	enables	GO:0016263	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.122	9606	UniProt		20201205
UniProtKB	Q9NS00	C1GALT1	enables	GO:0016263	F	ECO:0000314	IDA	PMID:11677243		9606	UniProt		20070420
UniProtKB	Q9NSC7	ST6GALNAC1	enables	GO:0001665	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1341826|PANTHER:PTN002300349	9606	GO_Central		20170228
UniProtKB	Q9NSC7	ST6GALNAC1	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675	9606	InterPro		20201205
UniProtKB	Q9NSC7	ST6GALNAC1	enables	GO:0001665	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.3	9606	UniProt		20201205
UniProtKB	Q9NSC7	ST6GALNAC1	enables	GO:0001665	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QZ39|ensembl:ENSMUSP00000009732	9606	Ensembl		20201205
UniProtKB	Q9NSC7	ST6GALNAC1	enables	GO:0008373	F	ECO:0000303	NAS	PMID:10536037		9606	UniProt		20020606
UniProtKB	Q9NTG7	SIRT3	enables	GO:0003950	F	ECO:0000304	TAS	PMID:10381378		9606	PINC		20050308
UniProtKB	Q9NUD9	PIGV	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000279676|SGD:S000000208|UniProtKB:Q9NUD9	9606	GO_Central		20170228
UniProtKB	Q9NUD9	PIGV	enables	GO:0000009	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007315	9606	InterPro		20201205
UniProtKB	Q9NUD9	PIGV	enables	GO:0004376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007315	9606	InterPro		20201205
UniProtKB	Q9NUD9	PIGV	enables	GO:0004376	F	ECO:0000304	TAS	Reactome:R-HSA-162873		9606	Reactome		20150207
UniProtKB	Q9NUD9	PIGV	enables	GO:0000030	F	ECO:0000316	IGI	PMID:15623507	UniProtKB:P38211	9606	UniProt		20060809
UniProtKB	Q9NUD9	PIGV	enables	GO:0000030	F	ECO:0000316	IGI	PMID:15720390	UniProtKB:P38211	9606	UniProt		20060809
UniProtKB	Q9NUD9	PIGV	enables	GO:0000030	F	ECO:0000315	IMP	PMID:15623507		9606	UniProt		20060809
UniProtKB	Q9NXA8	SIRT5	enables	GO:0003950	F	ECO:0000304	TAS	PMID:10381378		9606	PINC		20050308
UniProtKB	Q9NY28	GALNT8	enables	GO:0004653	F	ECO:0000304	TAS	PMID:10767557		9606	PINC		20030904
UniProtKB	Q9NY28	GALNT8	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
UniProtKB	Q9NY97	B3GNT2	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q9NY97	B3GNT2	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
UniProtKB	Q9NY97	B3GNT2	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
UniProtKB	Q9NY97	B3GNT2	enables	GO:0008532	F	ECO:0000314	IDA	PMID:25279697		9606	UniProt		20141117
UniProtKB	Q9NY97	B3GNT2	enables	GO:0008532	F	ECO:0000314	IDA	PMID:11042166		9606	UniProt		20141117
UniProtKB	Q9NY97	B3GNT2	enables	GO:0008532	F	ECO:0000314	IDA	PMID:9892646		9606	UniProt		20141117
UniProtKB	Q9NY97	B3GNT2	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
UniProtKB	Q9NY97	B3GNT2	enables	GO:0008532	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.149	9606	UniProt		20201205
